day,tx_count,total_output_satoshis,total_fee_satoshis,avg_fee_satoshis
2014-10-26,70762,87357427316591,1122128422,15857.782736497
2014-10-27,83977,107529866765512,1352589194,16106.662467104
2014-10-28,87980,84397410086442,1336919791,15195.723925892
2014-10-29,93667,79963648799150,1427478919,15239.934224433
2014-10-30,92622,71446988371810,1386147032,14965.634859968
2014-10-31,85703,129262320016119,1288146038,15030.349439343
2014-11-01,69591,69583403218180,1257724969,18073.098087396
2014-11-02,77170,55199814639256,1264623465,16387.501166256
2014-11-03,90351,107766749614241,1658571291,18356.977687021
2014-11-04,87617,113714936067692,1352152956,15432.541127863
2014-11-05,89460,95858636540753,1339815386,14976.697809077
2014-11-06,94296,75579597081009,1441971427,15291.968132264
2014-11-07,83957,85952314999217,1341908085,15983.278166204
2014-11-08,72717,56635013012270,1078458677,14830.901673611
2014-11-09,72212,53638314642568,1504557370,20835.281809118
2014-11-10,88994,93747896746222,1342372982,15083.859383779
2014-11-11,85618,69887589920079,1337416163,15620.735861618
2014-11-12,95579,111507251062440,1512202360,15821.49175028
2014-11-13,92958,165651799417878,1439117594,15481.374319585
2014-11-14,86307,95433670359457,1315059241,15236.993998169
2014-11-15,73242,81175251685642,1120153289,15293.865391442
2014-11-16,76009,72790113754127,1161501236,15281.101395887
2014-11-17,88354,83843698664857,1510046843,17090.871301809
2014-11-18,87524,98386614596134,1306674027,14929.322551529
2014-11-19,85271,94012215663453,1316045397,15433.680817629
2014-11-20,89388,103933040716552,1327805051,14854.39937128
2014-11-21,82179,131926031279387,1273306344,15494.30321615
2014-11-22,74725,79059714972682,1100513028,14727.507902308
2014-11-23,77283,60042348273607,1191356960,15415.511302615
2014-11-24,85807,79839978861734,1308281470,15246.791870127
2014-11-25,86134,97048303113840,1218659868,14148.418371375
2014-11-26,85111,105262749186416,1215985418,14287.053588843
2014-11-27,84682,99788811838997,1199225619,14161.517429914
2014-11-28,85912,134860266606975,1167570350,13590.305778005
2014-11-29,79098,97888124965730,1108339144,14012.227161243
2014-11-30,85013,98057636342168,1279344747,15048.81308741
2014-12-01,97623,131022761941299,1391266140,14251.417596263
2014-12-02,99419,136954103599894,1419657740,14279.541536326
2014-12-03,99348,122156988021916,1366172344,13751.382453597
2014-12-04,98348,106751352941255,1482170755,15070.675102697
2014-12-05,90900,115941905330237,1238234866,13621.945720572
2014-12-06,81230,61700075264281,1118769286,13772.858377447
2014-12-07,74792,81972873553745,1091019053,14587.376363782
2014-12-08,90746,165431076733507,1578243929,17391.884259361
2014-12-09,90220,115323696245818,1259212127,13957.128430503
2014-12-10,88798,132489682686610,1250345362,14080.782923039
2014-12-11,84005,81606453954584,1196549856,14243.793298018
2014-12-12,81297,97300579475306,1156648508,14227.44391552
2014-12-13,76207,70393153514334,1037249204,13610.943929035
2014-12-14,79703,62002167712504,1207562664,15150.780572877
2014-12-15,94459,87793853720842,1415068874,14980.773393748
2014-12-16,101064,99114007151491,1501735313,14859.250702525
2014-12-17,98444,113164911339561,1518390144,15423.897281703
2014-12-18,95207,114942070418950,1373600085,14427.511474997
2014-12-19,95405,88814657157495,1485967210,15575.359886798
2014-12-20,86901,71684643794843,1213819778,13967.845916618
2014-12-21,78963,95354487903656,1133607592,14356.186973646
2014-12-22,96511,101248257618785,1400200160,14508.192434023
2014-12-23,99469,121404475227505,1415710028,14232.675788437
2014-12-24,82347,83057225051514,1110071030,13480.406450751
2014-12-25,67918,87132965320261,931387778,13713.415854413
2014-12-26,76198,71155938353207,1930070793,25329.677852437
2014-12-27,76814,66039751811221,1717108793,22354.112440441
2014-12-28,75715,69579321276263,1228692784,16227.864808823
2014-12-29,83447,80035394737387,1443763440,17301.561949501
2014-12-30,85049,109688892261215,1386755078,16305.366059566
2014-12-31,77411,95254766887243,1138141903,14702.586234514
2015-01-01,59344,46875353947210,805416484,13571.995214343
2015-01-02,79287,73222716280090,1182270129,14911.273336108
2015-01-03,82227,84079174294131,1179841308,14348.587544237
2015-01-04,85694,113401144060634,2174861782,25379.393913226
2015-01-05,95585,113848529082890,1609135479,16834.60248993
2015-01-06,87821,116781687733332,1284608123,14627.573393607
2015-01-07,89916,124495547004684,1278348978,14217.146870412
2015-01-08,107132,144488124169447,1627746896,15193.844005526
2015-01-09,102275,126061784104151,1520418118,14865.980131997
2015-01-10,104874,96838856048263,1525846972,14549.335125961
2015-01-11,90630,123889963290217,1353639408,14935.886660046
2015-01-12,98969,103301359831097,3294802367,33291.25652477
2015-01-13,102309,177745686680002,1550901423,15158.993079788
2015-01-14,104765,240598736630258,1522479663,14532.331055219
2015-01-15,120390,257791075284748,1725104955,14329.304385746
2015-01-16,104699,195479704755650,1459406088,13939.064250852
2015-01-17,90499,112974574009950,1334222178,14742.949402756
2015-01-18,83186,97531902258964,1387720200,16682.136417186
2015-01-19,98485,101077169369240,1434755742,14568.266659897
2015-01-20,98925,141574568120537,1437349806,14529.692251706
2015-01-21,96959,142933428011065,1340029971,13820.583659072
2015-01-22,93698,121035746145527,1340410002,14305.641550513
2015-01-23,92011,103166417610119,1368235392,14870.345849953
2015-01-24,83557,119800470007392,1154826012,13820.817070981
2015-01-25,86558,93929228231479,1330637600,15372.785877677
2015-01-26,108181,211789410454616,1601810841,14806.766816724
2015-01-27,99393,116899665802300,1403022961,14115.913203143
2015-01-28,85232,93108678451593,1159256582,13601.189482823
2015-01-29,90879,98424554756232,1223134655,13458.936112853
2015-01-30,81199,89227335362608,1121422969,13810.797780761
2015-01-31,86312,78470031124483,1252130893,14507.031386134
2015-02-01,78994,75661301280741,1121454393,14196.703458491
2015-02-02,85987,99421990329918,1246050215,14491.146510519
2015-02-03,91793,130382904235944,1307488376,14243.878901441
2015-02-04,90814,121666351026021,1257715341,13849.355176515
2015-02-05,86567,124908590271385,1209566718,13972.607552532
2015-02-06,85705,94215471120555,1170807312,13660.898570678
2015-02-07,85699,63070670895764,1176433401,13727.504416621
2015-02-08,82679,64213612003015,1175275630,14214.923136468
2015-02-09,104758,87170307977969,1488796877,14211.772628343
2015-02-10,102975,83789040533451,1433710661,13922.900325322
2015-02-11,97048,87576598125030,1440657851,14844.796914929
2015-02-12,87427,74091543935954,1255298681,14358.249522459
2015-02-13,113660,103864109712458,1742269239,15328.780916769
2015-02-14,98773,70593530010554,1501567083,15202.201846658
2015-02-15,85267,73644328019111,1382078432,16208.831458829
2015-02-16,104632,73515202965232,1537666720,14695.950760762
2015-02-17,102988,80228863612295,1596837665,15505.084718608
2015-02-18,105719,86024196956069,1496619549,14156.580643025
2015-02-19,94552,71166022688142,1358169837,14364.263442339
2015-02-20,98714,79359258128176,1510495925,15301.739621533
2015-02-21,87827,61637496936171,1294726109,14741.777687955
2015-02-22,84942,47450496532363,1235815172,14548.929528384
2015-02-23,101515,83220442714181,1452475248,14307.986484756
2015-02-24,105125,73376165300079,1441178545,13709.189488704
2015-02-25,105394,83042063234006,1523357961,14453.934389054
2015-02-26,100817,115467924584885,1409722225,13982.981292838
2015-02-27,101474,150819983557653,1439065266,14181.615645387
2015-02-28,89632,62880762662685,1349989157,15061.464175741
2015-03-01,88728,127122376133816,1397061238,15745.438170589
2015-03-02,104937,191881146900274,1539402280,14669.775960815
2015-03-03,110981,111927326762523,1564400780,14096.113568989
2015-03-04,98529,90093999478092,1453469909,14751.696546195
2015-03-05,101115,109269831564966,1489058476,14726.385560995
2015-03-06,93869,82728890054342,1676618435,17861.258083073
2015-03-07,91505,114194623395377,1306858102,14281.821780231
2015-03-08,87527,227495446698581,1321540516,15098.661167411
2015-03-09,105536,112708802113919,1572043904,14895.807155852
2015-03-10,105541,112961061806230,1535729233,14551.02029543
2015-03-11,100765,88992680506921,1532225806,15205.932675036
2015-03-12,97095,106285120747729,1400767054,14426.7681549
2015-03-13,96036,93996916210779,1370402241,14269.672216669
2015-03-14,89511,80308869263286,1234936058,13796.472589961
2015-03-15,84934,58027551293420,1197403880,14098.051192691
2015-03-16,105218,94237118345338,1513383473,14383.313434964
2015-03-17,99561,79138466797971,1410203756,14164.218479123
2015-03-18,99607,152788693420486,1516419516,15224.025580531
2015-03-19,106297,109902791564454,1648516776,15508.591738243
2015-03-20,103532,82892471982476,1609654010,15547.405729629
2015-03-21,92836,64876714884284,1325657744,14279.565513378
2015-03-22,90586,49462409466147,1313911317,14504.573742079
2015-03-23,106019,89588858690352,1757202944,16574.415378376
2015-03-24,92927,96293321272449,1368366895,14725.181002292
2015-03-25,97138,107417782554516,1577234281,16237.047097943
2015-03-26,101181,99048831611712,1452750048,14357.93328787
2015-03-27,99491,100965461350996,1397818158,14049.694525133
2015-03-28,87374,63668428461980,1258691333,14405.788140637
2015-03-29,90516,56026752548873,1276426269,14101.664556542
2015-03-30,106355,86486911591500,1545788621,14534.235541347
2015-03-31,115111,85328666465846,1630322108,14163.043566644
2015-04-01,119343,108131220885448,1683868407,14109.486161736
2015-04-02,112070,78747061514789,1569228121,14002.213982332
2015-04-03,104546,74173919857089,1493981790,14290.186042508
2015-04-04,89651,46617489008989,1374643295,15333.273415801
2015-04-05,95023,45658522120487,1483959852,15616.849099692
2015-04-06,107449,74463375912380,1608612337,14970.938184627
2015-04-07,108714,79841102042493,1569444220,14436.449951248
2015-04-08,110751,92143663759978,1615277510,14584.766819261
2015-04-09,116620,88929027054946,1887801779,16187.633158978
2015-04-10,112826,101846498026943,2780415534,24643.393668126
2015-04-11,99429,62907365068637,1661500470,16710.421205081
2015-04-12,86999,48292767354369,1410159871,16208.920458856
2015-04-13,115407,93249233185901,1727967925,14972.817290112
2015-04-14,110150,99352110255956,1602169132,14545.339373581
2015-04-15,107606,81738422474437,1547774603,14383.720266528
2015-04-16,99046,114218579844247,1403218749,14167.343951295
2015-04-17,102755,115528022381179,1466698599,14273.744333609
2015-04-18,97709,77862489332790,1332714608,13639.630003377
2015-04-19,91134,101139591346122,1299562204,14259.90523844
2015-04-20,116746,131319150913632,1701682374,14575.937282648
2015-04-21,112502,126783500982282,1543035927,13715.631073225
2015-04-22,111878,131327098687348,1586411600,14179.835177604
2015-04-23,109838,114223942380157,1585553042,14435.377938418
2015-04-24,108776,125448865835739,1560361285,14344.720204825
2015-04-25,98465,94200938806928,9935690506,100905.809231707
2015-04-26,92999,110496722295089,1343856985,14450.230486349
2015-04-27,113775,133996649215276,1572423382,13820.464794551
2015-04-28,113193,131484355055658,1615746744,14274.2638149
2015-04-29,117260,128331352130591,1687860527,14394.171303087
2015-04-30,112958,120293544150920,1673387524,14814.245330123
2015-05-01,99560,122270527915783,1373766087,13798.373714343
2015-05-02,95102,84113896688417,1399169181,14712.300277597
2015-05-03,84602,81467810220186,1234368977,14590.304921869
2015-05-04,104000,124921442018554,1510627218,14525.261711538
2015-05-05,115348,120922660023041,1632255227,14150.702456913
2015-05-06,111733,118366359710918,1578427708,14126.781774409
2015-05-07,111125,130595925215719,1599528963,14393.961421822
2015-05-08,109145,109458325404979,1657046441,15182.064602135
